ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
010,0,1,200,200.0035,5B,0.2331000000000074,0,0.20800580072849684,0,4.263438449122459,2.0,0.0,,
010,0,1,200,200.3696,7A,0.1328000000000031,0,0.06836246739516343,0,7.330688568974576,3.0,-1.0,,
010,0,1,200,203.5008,2A,0.4658000000000015,0,0.09505205072849675,0,3.3377124632072657,1.0,0.0,,
010,0,1,200,204.7654,9A,0.1673000000000115,0,0.32713613406183006,0,6.111678872678489,3.0,1.0,,
010,0,1,200,206.3317,5B,0.2998999999999796,0,0.1052809118396078,0,4.289236080844422,2.0,0.0,,
010,0,1,200,206.6316,2B,0.2672000000000025,0,0.005862988228496735,0,2.5814624470338003,1.0,0.0,,
010,0,1,200,206.9646,8A,0.0669000000000039,0,0.02010905072849667,0,6.129792586621722,3.0,0.0,,
010,0,1,200,207.0315,5A,0.1000999999999976,0,0.03348863406182989,0,4.508454354691572,2.0,0.0,,
010,0,1,200,207.6977,4B,0.3001999999999896,0,-0.21589775482705895,0,5.724437689943258,2.0,-1.0,,
010,0,1,200,208.0311,2A,0.132899999999978,0,-0.2306024492715032,0,2.9253990231821514,1.0,0.0,,
010,0,1,200,210.4632,5A,0.4665999999999997,0,0.04369090787135394,0,4.5469075344170795,2.0,0.0,,
010,0,1,200,210.963,2A,0.7665000000000077,0,-0.06820222101063367,0,15.389489566877275,1.0,0.0,,
010,0,1,200,211.8291,5A,0.1332999999999913,0,0.042320800728496755,0,4.534552892288516,2.0,0.0,,
010,0,1,200,212.5292,5B,0.4328999999999894,0,0.046083531497727516,0,4.297983255370579,2.0,0.0,,
010,0,1,200,212.9957,5A,0.6659999999999968,0,0.06970957572849674,0,4.526281142367337,2.0,0.0,,
010,0,1,200,213.8283,2A,0.6665999999999883,0,0.04311470072849675,0,2.9470401394928585,1.0,0.0,,
010,0,1,200,214.4949,7B,0.0666999999999973,0,0.12189630072849655,0,6.883937362019325,3.0,-1.0,,
010,0,1,200,214.5952,4B,0.2659999999999911,0,0.07354870697849683,0,5.3757934254531,2.0,-1.0,,
010,0,1,200,216.6271,7A,0.066599999999994,0,0.28353305072849677,0,7.336743891331046,3.0,-1.0,,
010,0,1,200,216.7603,5A,0.1668999999999982,0,0.47449430072849674,0,4.445569424307252,2.0,0.0,,
010,0,1,200,216.9272,2B,0.1331000000000131,0,0.3713851757284967,0,2.569283837563629,1.0,0.0,,
010,0,1,200,217.0603,5A,0.0891999999999768,0,0.27305405072849664,0,4.452964461680557,2.0,0.0,,
010,0,1,200,217.1495,2B,0.6559000000000026,0,0.21677570457465054,0,2.552082091433168,1.0,0.0,,
010,0,1,200,218.1052,6B,0.233300000000014,0,0.1332474435856396,0,4.602669721284429,2.0,1.0,,
010,0,1,200,218.4718,6A,0.2995999999999981,0,0.2012436340618301,0,4.997423573757003,2.0,1.0,,
010,0,1,200,218.7714,9A,0.2005000000000052,0,0.1236855507284968,0,6.069085727786004,3.0,1.0,,
010,0,1,200,219.2149,8A,0.0997999999999876,0,-0.021438365938169984,0,6.156251085300103,3.0,0.0,,
010,0,1,200,219.4145,4B,0.1336000000000012,0,0.16113642572849673,0,5.433241216132306,2.0,-1.0,,
010,0,1,200,221.3151,1A,0.088799999999992,0,0.0027707026892810197,0,4.942402046865041,1.0,-1.0,,
010,0,1,200,225.279,4B,0.0663000000000124,0,0.135229050728497,0,5.478144209743418,2.0,-1.0,,
010,0,1,200,225.8124,2A,0.2329000000000007,0,0.3315778721570682,0,3.534787845516736,1.0,0.0,,
010,0,1,200,226.0453,7B,0.0999999999999943,0,0.4266133007284969,0,6.894192588474163,3.0,-1.0,,
010,0,1,200,226.5452,1A,0.3996999999999957,0,0.14443696739516332,0,4.986618409690035,1.0,-1.0,,
010,0,1,200,227.3453,5A,0.0934999999999774,0,0.2782419257284967,0,4.61310313253763,2.0,0.0,,
010,0,1,200,227.4388,2B,0.2281000000000119,0,0.2672131578713538,0,2.650675457361847,1.0,0.0,,
010,0,1,200,227.7342,8B,0.1664000000000101,0,0.2624293007284967,0,6.107203130122976,3.0,0.0,,
010,0,1,200,227.9679,6A,0.3987000000000193,0,0.17585346739516347,0,4.333156941864353,2.0,1.0,,
010,0,1,200,228.5663,8A,0.1350999999999942,0,0.23409267572849657,0,6.072803302155803,3.0,0.0,,
010,0,1,200,228.7341,2B,0.2669999999999959,0,0.3230876132284968,0,2.61515273568757,1.0,0.0,,
010,0,1,200,229.0333,2A,0.1996000000000037,0,0.15056030072849672,0,2.907192154679883,1.0,0.0,,
010,0,1,200,229.7991,PB,0.910899999999998,0,0.016543000728496703,0,2.680890796557947,0.0,0.0,,
