ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
032,1,0,0,0.04471016,1A,2A,1,0.07140924,4.736160418086676,1.9615424017247243,27.469027841841257
032,1,0,0,0.4115925,2A,2B,1,0.06651880000000004,5.937216922609657,0.42304635048950606,6.359801296618486
032,1,0,0,0.6445732,2B,6A,1,0.1001263,6.671484348087176,1.8491873743902636,18.46854796781928
032,1,0,0,0.9890213,6A,3A,1,0.022256699999999907,0.6327460110614593,1.7529614801227809,78.76106880727099
032,1,0,0,1.166441,3A,6A,1,0.021949999999999914,0.18700842214723945,1.7501249960338374,79.7323460607674
032,1,0,0,1.233164,6A,9A,1,0.022016000000000036,0.06388311371429722,1.688013306098326,76.6721160110067
032,1,0,0,1.389214,9A,6A,1,0.021783000000000108,0.6900657762507225,1.6757121450362051,76.92751893844726
032,1,0,0,1.477747,6A,5B,1,0.3003330000000002,10.257823097067918,1.2864136154570387,4.283290931922359
032,1,0,0,1.944651,5B,8A,1,0.16624400000000028,8.404054564024076,1.823893497197317,10.971183905568406
032,1,0,0,2.288858,8A,2A,1,0.0667040000000001,3.3291577531665375,3.0344201122597805,45.49082682087695
032,1,0,0,2.444242,2A,7A,1,0.02249599999999985,0.05168816558996525,4.492878846035506,199.71900987000072
032,1,0,0,2.489025,7A,2A,1,0.021807000000000354,0.4252110319475726,4.443902690545108,203.78331226418285
032,1,0,0,2.933014,2A,7A,1,0.03325099999999992,0.8313698960774616,4.465266918998807,134.2897031367122
032,1,0,0,3.065882,7A,2A,1,0.03310899999999961,0.007760308787545966,4.391131647493079,132.62652594439973
032,1,0,0,3.132765,2A,7A,1,0.03305999999999987,0.7202772116297993,4.368899125756092,132.1506087645526
032,1,0,0,3.199139,7A,2A,1,0.043477999999999906,0.02700917091032551,4.3914669447985215,101.00434575644076
032,1,0,0,3.333189,2A,7A,1,0.03270000000000017,0.10261830806563665,4.425380649140182,135.33274156391923
032,1,0,0,3.69952,7A,1B,1,0.044616999999999685,1.5564443054502775,3.0758613513566635,68.93922386885458
032,1,0,0,4.165834,1B,2A,1,0.046140999999999543,0.2149497869903101,1.4657345308092087,31.766423155311397
032,1,0,0,4.36614,2A,2B,1,0.0215380000000005,2.2309785523561416,0.5256132354842673,24.40399459022449
032,1,0,0,4.765421,2B,5A,1,0.03413999999999984,2.7061823455612597,1.9182313181523234,56.18720908471976
032,1,0,0,4.832899,5A,PB,1,0.3983479999999995,52.81855574031858,4.895380887500417,12.289206642183277
032,1,0,0,6.064863,PB,1B,1,0.266184,26.789067941189003,4.179971006019693,15.703314271405095
032,1,0,0,6.598192,1B,2A,1,0.17892699999999984,3.9623413719760734,1.4277697478336622,7.979621565407476
032,1,0,0,7.086346,2A,2B,1,0.48892000000000024,12.208128145828361,0.6958478847754299,1.4232346493811454
032,1,0,0,7.598166,2B,5A,1,0.021999000000000102,0.22677222491955717,2.015242972668313,91.6061172175237
032,1,0,0,7.664251,5A,2B,1,0.13309499999999996,2.979173737687738,1.9719876403268988,14.816391602441108
032,1,0,0,7.820564,2B,8B,1,0.30995799999999907,11.32729902814029,3.3793118129607187,10.902482958854842
032,1,0,0,8.297195,8B,3A,1,0.266748999999999,10.8119517949303,4.0339622103939705,15.122689158699696
032,1,0,0,8.930281,3A,6B,1,0.032838999999999174,0.4359240223686207,1.9590515339988483,59.6562481804835
032,1,0,0,9.285774,6B,6A,1,0.044800000000000395,0.41367913363569286,0.22136950803778252,4.941283661557602
032,1,0,0,9.730066,6A,3B,1,0.04406399999999877,0.8435089880697699,1.4227658411155224,32.28862202967416
032,1,0,0,10.04023,3B,6B,1,0.2899900000000013,1.0330970218792643,1.904920706041593,6.568918604233195
032,1,0,0,10.61829,6B,8B,1,0.0665300000000002,4.633152948350558,2.099796757756094,31.561652754488012
032,1,0,0,11.00983,8B,5B,1,0.09790000000000099,2.0716234597831367,1.7751028455061892,18.131796174731065
032,1,0,0,11.674,5B,2A,1,0.2440300000000004,3.5767737635782986,1.5362315447077106,6.2952569139356145
032,1,0,0,12.53974,2A,1B,1,0.06738999999999962,1.2171436690133604,1.4907513228994032,22.12125423504098
032,1,0,0,12.87309,1B,1A,1,0.3771199999999997,4.76837508757955,0.9918842087198685,2.6301554113276127
032,1,0,0,13.29499,1A,2B,1,0.8441399999999994,26.675959585935665,3.177611002738474,3.7643175335115933
032,1,0,0,14.53972,2B,5B,1,0.0659099999999988,1.6916728026755479,1.6159193759509447,24.517059261887027
032,1,0,0,15.37161,5B,6A,1,0.07822999999999958,1.969436356094512,0.6409534759551585,8.193192841047704
032,1,0,0,15.86057,6A,3A,1,0.09980000000000011,1.1731091368273634,1.6943083783201927,16.977037858919747
032,1,0,0,15.99374,3A,6A,1,0.10014999999999752,1.6815615288070278,1.7373462328651736,17.347441166901813
032,1,0,0,16.19372,6A,7B,1,0.29953000000000074,24.101426183621275,4.404231930898859,14.703809070540006
032,1,0,0,16.52664,7B,4A,1,0.4127699999999983,12.240822051147067,1.6681346769846737,4.041317627212928
032,1,0,0,17.53741,4A,1B,1,0.06700999999999979,2.163015781475039,1.6350493775066515,24.40008024931587
032,1,0,0,18.64849,1B,2A,1,0.044360000000001065,1.7930552050056647,1.4559345588693198,32.82088726035358
032,1,0,0,19.09258,2A,2B,1,0.03328999999999738,0.32385982898699694,0.3968732477297504,11.921695636220537
032,1,0,0,19.62535,2B,2A,1,0.16688999999999865,3.7547300442342113,0.47862272357978375,2.8678933643704694
032,1,0,0,20.22565,2A,8B,1,0.6322899999999976,26.804219883657588,3.420670688237992,5.409971197137398
